SURAT LALU LINTAS KEIMIGRASIAN KANIM PKP,,,,,,,,,,,,
TAHUN 2026,,,,,,,,,,,,
NO,Tanggal,Klasifikasi,,,,Jenis,Nomor,Nomor,Isi Ringkasan,Nomor Surat,Pengelola,Status
3273,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3274,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3275,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3276,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3277,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3278,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3279,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3280,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3281,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3282,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3283,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3284,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3285,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3286,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3287,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3288,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3289,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3290,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3291,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3292,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3293,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3294,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3295,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3296,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3297,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3298,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3299,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3300,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3301,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3302,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3303,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3304,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3305,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3306,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3307,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3308,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3309,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3310,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3311,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3312,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3313,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3314,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3315,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3316,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3317,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3318,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3319,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3320,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3321,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3322,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3323,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3324,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3325,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3326,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3327,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3328,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3329,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3330,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3331,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3332,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3333,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3334,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3335,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3336,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3337,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3338,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3339,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3340,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3341,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3342,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3343,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3344,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3345,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3346,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3347,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3348,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3349,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3350,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3351,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3352,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3353,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3354,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3355,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3356,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3357,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3358,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3359,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3360,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3361,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3362,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3363,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3364,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3365,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3366,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3367,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3368,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3369,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3370,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3371,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3372,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3373,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3374,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3375,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3376,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3377,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3378,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3379,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3380,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3381,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3382,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3383,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3384,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3385,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3386,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3387,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3388,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3389,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3390,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3391,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3392,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3393,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3394,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3395,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3396,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3397,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3398,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3399,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3400,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3401,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3402,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3403,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3404,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3405,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3406,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3407,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3408,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3409,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3410,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3411,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3412,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3413,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3414,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3415,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3416,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3417,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3418,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3419,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3420,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3421,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3422,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3423,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3424,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3425,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3426,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3427,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3428,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3429,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3430,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3431,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3432,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3433,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3434,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3435,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3436,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3437,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3438,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3439,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3440,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3441,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3442,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3443,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3444,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3445,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3446,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3447,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3448,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3449,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3450,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3451,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3452,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3453,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3454,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3455,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3456,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3457,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3458,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3459,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3460,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3461,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3462,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3463,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3464,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3465,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3466,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3467,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3468,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3469,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3470,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3471,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3472,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3473,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3474,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3475,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3476,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3477,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3478,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3479,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3480,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3481,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3482,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3483,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3484,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3485,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3486,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3487,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3488,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3489,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3490,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3491,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3492,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3493,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3494,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3495,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3496,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3497,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3498,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3499,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3500,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3501,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3502,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3503,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3504,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3505,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3506,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3507,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3508,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3509,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3510,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3511,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3512,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3513,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3514,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3515,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3516,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3517,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3518,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3519,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3520,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3521,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3522,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3523,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3524,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3525,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3526,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3527,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3528,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3529,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3530,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3531,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3532,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3533,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3534,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3535,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3536,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3537,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3538,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3539,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3540,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3541,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3542,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3543,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3544,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3545,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3546,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3547,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3548,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3549,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3550,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3551,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3552,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3553,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3554,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3555,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3556,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3557,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3558,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3559,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3560,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3561,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3562,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3563,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3564,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3565,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3566,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3567,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3568,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3569,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3570,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3571,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3572,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3573,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3574,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3575,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3576,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3577,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3578,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3579,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3580,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3581,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3582,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3583,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3584,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3585,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3586,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3587,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3588,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3589,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3590,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3591,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3592,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3593,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3594,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3595,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3596,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3597,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3598,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3599,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3600,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3601,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3602,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3603,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3604,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3605,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3606,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3607,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3608,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3609,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3610,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3611,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3612,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3613,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3614,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3615,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3616,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3617,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3618,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3619,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3620,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3621,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3622,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3623,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3624,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3625,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3626,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3627,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3628,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3629,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3630,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3631,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3632,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3633,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3634,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3635,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3636,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3637,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3638,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3639,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3640,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3641,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3642,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3643,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3644,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3645,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3646,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3647,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3648,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3649,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3650,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3651,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3652,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3653,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3654,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3655,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3656,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3657,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3658,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3659,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3660,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3661,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3662,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3663,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3664,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3665,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3666,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3667,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3668,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3669,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3670,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3671,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3672,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3673,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3674,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3675,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3676,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3677,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3678,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3679,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3680,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3681,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3682,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3683,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3684,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3685,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3686,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3687,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3688,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3689,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3690,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3691,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3692,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3693,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3694,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3695,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3696,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3697,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3698,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3699,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3700,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3701,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3702,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3703,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3704,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
3705,,LANTASKIM,LK/LANTASKIM,,,,,,,,,
